product Id,Main Category,Category 1,Category 2,Category 3,Category 4,Category 5,Brand,Product Name,Product Information,Car brand,Car model,Car year,url,Main Price,Discount Price,Product Discription,picture 1,picture 2,picture 3,picture 4,picture 5,picture 6,picture 7,picture 8,picture 9,picture 10,picture 11,picture 12,picture 13,picture 14,picture 15,picture 16,picture 17,source
50132,Plug and Play,Tilbehør P&P,,,,,,"GLADEN SoundUp QLPICO6, 125cm","
    Plug and Play oppgradering",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50132>,690,,"SoundUp kabelsett for Pico og quadlock kontakt 125cm 
Kabelsett for installasjon av en PICO DSP forsterker i kjøretøy med original quadlock kontakt. 
PIN tildelingen er fritt konfigurerbar i den medfølgende Molex kontakten. 
Produsert i Europa 

 ",./images_produkt/50132.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50072,Plug and Play,Tilbehør P&P,,,,,,GLADEN SoundUp SU-POWER200,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50072>,690,,"SoundUp strømkabel med sikringsholder for alle Pico forsterkere, 200 cm 
Produsert i Italia 

 ",./images_produkt/50072.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15254,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-BMW 1.7 RAM,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15254>,690,,,./images_produkt/15254.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50078,Plug and Play,Tilbehør P&P,,,,,,GLADEN SoundUp MBUX,"
    Plug & Play oppgradering",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50078>,690,,"Universal harness set for Mercedes with MBUX to ISO. 

Can be extended with ISO extensions. 
Made in Europe 

 ",./images_produkt/50078.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15205,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-VAG 2.6,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15205>,690,,"Plug & Play Quadlock cable harness (2m length) for easiest connection of the MATCH PP 86DSP amplifier to an 6-channel VAG head unit 

Specifications 

Cable harness length: 2.00 meters 

Connections: 
1 x 20-pole MOLEX connector 
1 x 4-pole MOLEX connector for highlevel input E + F of the amplifier 
1 x 6-pole MOLEX connector for speaker output E – H of the amplifier 
1 x Quadlock male connector 
1 x Quadlock female connector",./images_produkt/15205.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16253,Plug and Play,Tilbehør P&P,,,,,,FOCAL IW-IMP2.1,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16253>,690,,"FOCAL 2.1 IMP er designet for å koble til høyttaler og 1 sub til den kompakte 4-kanals digitalforsterkeren IMPULSE 4.320. Den kobler Impulse 4.320 til fronthøyttalere pluss en PSB200 basskasse.

Denne kabelen muliggjør forsterkning av et kjøretøys fronthøyttalere over 2 kanaler, og forsterkning av en subwoofer brokoblet på to andre kanalene til IMPULSE 4.320-forsterkeren.

Utviklet med vridde kabler for å eliminere forstyrrelser
Kompatibel med IMPULSE 4.320-forsterkeren
Ingen lodding nødvendig
Lengde: 4 meter
	
	
	",./images_produkt/16253.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16224,Plug and Play,Tilbehør P&P,,,,,,"FOCAL VW Y-ISO kabel, IW-VW-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16224>,680,,"The Focal Inside VOLKSWAGEN Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the Volkswagen original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for Volkswagen vehicles since 2005",./images_produkt/16224.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15223,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-VAG 1.6,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15223>,675,,"Plug & Play Quadlock cable harness (1m length) for easiest connection of the MATCH PP 86DSP amplifier to an 6-channel VAG head unit 

Specifications 

Cable harness length: 1.00 meters 

Connections: 
1 x 20-pole MOLEX connector 
1 x 4-pole MOLEX connector for highlevel input E + F of the amplifier 
1 x 6-pole MOLEX connector for speaker output E – H of the amplifier 
1 x Quadlock male connector 
1 x Quadlock female connector",./images_produkt/15223.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16226,Plug and Play,Tilbehør P&P,,,,,,"FOCAL BMW Y-ISO kabel, IW-BMW-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16226>,630,,"The Focal Inside BMW/MINI Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the BMW/MINI original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for BMW and MINI vehicles since 2009",./images_produkt/16226.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50004,Plug and Play,Tilbehør P&P,,,,,,GLADEN Soundup Cable for BMW med S676 Hi-Fi pakke,"
    SU-BMS676",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50004>,590,,"Plug & Play kabelsett for BMW-er med S676* Hi-Fi pakke til en MOSCONI PICO DSP forsterker. 
6 / 7 channel input section adapter: Front, Woofer, Rear, Center 
Made in Europe



 ",./images_produkt/50004.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15291,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-MB 1.5MBUX,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15291>,590,,"The 5-channel UPGRADE cable harness PP-MB 1.5MBUX enables an easy connection of a MATCH UP 7DSP amplifier with integrated Extension Card MEC ANALOG IN to selected Mercedes vehicles with MBUX (Mercedes-Benz User Experience) standard sound system. 

Features 

Plug & Play connectors for an easy connection of a MATCH UP 7DSP amplifier with integrated MEC ANALOG IN module 
MBUX-connections for connecting the vehicle cable harness 
Cable length 1.00 meter 

Connections 

1 x 20-pole MOLEX plug for the connection of the System Connector input 1 of the UP 7DSP 
1 x 8-pole MOLEX plug for the connection of the System Connector input 2 of the UP 7DSP 
1 x 4-pole MOLEX plug for the connection of the MEC ANALOG IN module 
1 x 32-pole Mercedes system jacket 
1 x 32-pole Mercedes system plug 

Compatibility 
For connection of the MATCH UP 10DSP with ANALOG IN Extension Card 
Suitable for Mercedes vehicles with 5-channel MBUX standard sound systems 
Further information about the vehicle compatibility can be found in our Upgrade Finder",./images_produkt/15291.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15160,Plug and Play,Tilbehør P&P,,,,,,HELIX HEC Optisk inngangsmodul,"
    til Helix P SIX DSP",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15160>,590,,,./images_produkt/15160.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15161,Plug and Play,Tilbehør P&P,,,,,,HELIX HEC AUX P SIX inngangsmodul,"
    til Helix P SIX DSP",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15161>,590,,,./images_produkt/15161.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50071,Plug and Play,Tilbehør P&P,,,,,,GLADEN SoundUp SU-POWER150,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50071>,590,,"SoundUp strømkabel med sikringsholder for alle Pico forsterkere, 150 cm 
Produsert i Italia 

 ",./images_produkt/50071.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15153,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-EC40 iso forlenger Plug & Play 4 m,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15153>,590,,,./images_produkt/15153.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16229,Plug and Play,Tilbehør P&P,,,,,,"FOCAL ISO forlenger kabel, IW-IMP-EXT150","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16229>,575,,"Compatible with the IMPULSE 4.320 compact 4-channel digital amplifier, the IMP EXTENSION I/O 150 extension cables with Plug & Play connections offer total installation freedom as they can connect each amplifier channel to one of the speaker drivers. 

Input/output extension: ‘Input’ to send the audio signal from the main unit to the amplifier and ‘output’ to send the signal leaving the amplifier to the original audio system. 

Developed with twisted cables to effectively eliminate disturbance 
Three different lengths to suit all vehicles 
Cut-resistant protective shield 
Great flexibility for the easiest possible installation 
Double In/Out connector to also receive the amplified signal from the IMPULSE 4.320 
No soldering required 
Length: 5ft (1,50m)",./images_produkt/16229.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50070,Plug and Play,Tilbehør P&P,,,,,,GLADEN SoundUp SU-POWER075,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=50070>,570,,"SoundUp strømkabel med sikringsholder for alle Pico forsterkere, 75 cm 
Produsert i Italia 

 ",./images_produkt/50070.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16227,Plug and Play,Tilbehør P&P,,,,,Mercedes,"FOCAL Mercedes Y-ISO kabel, IW-MBZ-YISO","
     ",Mercedes,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16227>,570,,,./images_produkt/16227.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16239,Plug and Play,Tilbehør P&P,,,,,,"FOCAL PSA Y-ISO kabel, IW-PSA-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16239>,550,,"The Focal Inside PSA Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the Citroën, DS Automobiles et Peugeot original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle
Quick and easy Plug and Play installation
Direct link from the amplifier to your original head unit
Connection to the extension cable via ISO connectors
No soldering required
Length: 0.3m

Compatibility: for Citroën, DS Automobiles and Peugeot vehicles since 2014
	
	
	",./images_produkt/16239.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16225,Plug and Play,Tilbehør P&P,,,,,,"FOCAL FORD Y-ISO kabel, IW-FORD-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16225>,550,,"The Focal Inside FORD Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Ford original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for FORD vehicles since 2005",./images_produkt/16225.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15244,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-AC01 PSA Quadlock 2015 ---> Plug & Play ISO,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15244>,550,,,./images_produkt/15244.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16243,Plug and Play,Tilbehør P&P,,,,,,"FOCAL FORD V2 Y-ISO kabel, IW-FORD-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16243>,550,,"The Focal Inside FORD Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Ford original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for FORD vehicles since 2015",./images_produkt/16243.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15305,Plug and Play,Tilbehør P&P,,,,,,"MATCH PP-AC16a Dodge, Jeep, Fiat 500 Plug & Play ISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15305>,499,,,./images_produkt/15305.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16268,Plug and Play,Tilbehør P&P,,,,,,"FOCAL Renault, Dacia Y-ISO kabel, IW-REN-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16268>,490,,"The Focal Inside Renault Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Renault/Dacia original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for Renault and Dacia vehicles since 2000",./images_produkt/16268.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16267,Plug and Play,Tilbehør P&P,,,,,,"FOCAL NISSAN Y-ISO kabel, IW-NIS-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16267>,490,,"The Focal Inside NISSAN Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Nissan original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for Nissan vehicles since 2008",./images_produkt/16267.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15286,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-BMW 1.9HK+SDMI,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15286>,490,,"This harness can be used to replace a Hardman Kardon amplifier in non-RAM sound system BMWs, so basically in all BMWs with HK system from year 2007 to 2019 (E-models, F-models and a few G-models). 
The cable harness has direct fit MOLEX connectors for the UP 10DSP and will completely replace the original amplifier.  
We have created this cable harness as we are seeing a quite high failure rate of the original amplifier in the European market. Most defective OEM amplifiers are between 7 and 9 years old. A kit with UP 10DSP, SDMI25, the cable harness and the optical cable will cost only slightly more than the OEM amplifier but will have much more power and processing capabilities.",./images_produkt/15286.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15250,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-AC98 KIA 2017 -->,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15250>,490,,,./images_produkt/15250.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
17703,Plug and Play,Tilbehør P&P,,,,,Ground Zero,Ground Zero GZCS ISO CONNECT,"
     ",Ground Zero,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=17703>,490,,"ISO standard Plug and Play kabel 
1,5 meter 
Kompatibel med GZCS A-4.80",./images_produkt/17703.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15222,Plug and Play,Tilbehør P&P,,,,,,MATCH PP-AC52a OPEL Plug & Play iso adapter,"
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=15222>,485,,,./images_produkt/15222.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
17722,Plug and Play,Tilbehør P&P,,,,,Ground Zero,Ground Zero GZCS ISO Quadlock II,"
    Plug & Play kabeladapter",Ground Zero,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=17722>,470,,"Adapter 
Bilspesifisert ISO adapter for Quadlock II koblinger 

For VW/Audi/BMW/Mercedes produsert etter 2013",./images_produkt/17722.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16244,Plug and Play,Tilbehør P&P,,,,,,"FOCAL Toyota Y-ISO kabel, IW-TOYV2-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16244>,460,,"The Focal Inside TOYOTA Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the Toyota original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for Toyota vehicles 
	
	
	",./images_produkt/16244.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16223,Plug and Play,Tilbehør P&P,,,,,,"FOCAL Toyota Y-ISO kabel, IW-TOY-YISO","
     ",,,,<200 https://www.iceaudio.no/index.php?func=varer&vnr=16223>,460,,"The Focal Inside TOYOTA Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the Toyota original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for Toyota vehicles since 2005 ",./images_produkt/16223.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
